title,link,note,top_note,heart_note,base_note
"MONT BLANC LEGEND SPIRIT 萬寶龍 傳奇白朗峰 男性淡香水$698 - $1,188已售出 4找相似",https://shopee.tw//MONT-BLANC-LEGEND-SPIRIT-萬寶龍-傳奇白朗峰-男性淡香水-i.2761441.6620853450?sp_atk=3b985566-3530-4dcd-8c62-973d141c7de2&xptdk=3b985566-3530-4dcd-8c62-973d141c7de2,,前調:粉紅胡椒、佛手柑,中調:荳蔻、薰衣草,後調:橡苔、白麝香
現貨🔥Montblanc 萬寶龍探尋旅者男性淡香精 小鐵盒$399高雄市楠梓區找相似,https://shopee.tw//現貨🔥Montblanc-萬寶龍探尋旅者男性淡香精-小鐵盒-i.68997768.11528359635?sp_atk=516de323-a7ec-48c0-841b-9a8c97e013dd&xptdk=516de323-a7ec-48c0-841b-9a8c97e013dd,香調:木質調、皮革香調,前調:義大利柑橘、佛手柑,中調:海地箱根草,後調:帶有皮革與可可香的特製廣藿香
"蝦皮優選☆MOMO小屋☆ MONTBLANC EMBLEM LEAU 萬寶龍 海洋之心 女性淡香水 75ml TESTER$1,330已售出 4臺北市萬華區找相似",https://shopee.tw//☆MOMO小屋☆-MONTBLANC-EMBLEM-LEAU-萬寶龍-海洋之心-女性淡香水-75ml-TESTER-i.2919063.1079545200?sp_atk=fcabc82f-4421-4580-a216-b35ad064a381&xptdk=fcabc82f-4421-4580-a216-b35ad064a381,,前調:綠色柑橘、紫羅蘭葉、白桃、荔枝,中調:玫瑰花束、木蘭花,後調:雪松、安息香、麝香
MONT BLANC  傳奇經典男性淡香水4.5ml全新 現貨$190 - $240已售出 8高雄市鹽埕區找相似,https://shopee.tw//MONT-BLANC-傳奇經典男性淡香水4.5ml全新-現貨-i.412345.3079107?sp_atk=1c3bf41c-b8eb-43b3-b9a5-ed611bab2ec3&xptdk=1c3bf41c-b8eb-43b3-b9a5-ed611bab2ec3,,前味:佛手柑、薄荷、莞荽,中味:肉桂、天竺葵、薰衣草、茉莉,後味:檀香、香草、岩蘭草、橡苔
"《尋香小站 》MONTBLANC EMBLEM 萬寶龍 海洋之心 女性淡香水30/75ml 全新正品$980 - $1,480新北市三重區找相似",https://shopee.tw//《尋香小站-》MONTBLANC-EMBLEM-萬寶龍-海洋之心-女性淡香水30-75ml-全新正品-i.6261367.813310574?sp_atk=cbd5496b-d5dd-4151-9ed2-3466d4b6aebf&xptdk=cbd5496b-d5dd-4151-9ed2-3466d4b6aebf,,前調:綠色柑橘、紫羅蘭葉、白桃、荔枝,中調:玫瑰花束、木蘭花,後調:雪松、安息香、麝香
Montblanc 萬寶龍 Starwalker 星際旅者男性淡香水  75ML TESTER 有蓋頭 香水 公司貨$880已售出 43新北市中和區找相似,https://shopee.tw//Montblanc-萬寶龍-Starwalker-星際旅者男性淡香水-75ML-TESTER-有蓋頭-香水-公司貨-i.4182935.22332832?sp_atk=e13d6baf-5899-4b7e-8ed4-25d5817335a1&xptdk=e13d6baf-5899-4b7e-8ed4-25d5817335a1,香調:東方清新調,"前味:佛手柑,柑橘,青竹","中味:欖香脂,南薑,肉豆蔻","後味:雪松木,檀香木,白麝香,琥珀"
"廣告【專櫃+免運+發票】現貨 blue 蔚藍香水 男士香水  100ml 魅力男香 經典持久$1,100 - $1,500已售出 39桃園市大園區找相似",https://shopee.tw//【專櫃-免運-發票】現貨-blue-蔚藍香水-男士香水-100ml-魅力男香-經典持久-i.5263687.11789958561?sp_atk=8ed40efe-79f4-42c3-9aa0-36d6ea8878b2&xptdk=8ed40efe-79f4-42c3-9aa0-36d6ea8878b2,,前調:柑橘、香根草、肉豆蔻,中調:雪松、葡萄柚、勞丹脂,後調:乳香、生薑、檀香木
"◆NANA◆Mont blanc individuel 萬寶龍 絕代風華 女性淡香水 75ml TESTER$950 - $1,080已售出 1臺北市大同區找相似",https://shopee.tw//◆NANA◆Mont-blanc-individuel-萬寶龍-絕代風華-女性淡香水-75ml-TESTER-i.357737.4397632527?sp_atk=b858b3cf-3b92-4e58-ad7e-04c7f0160606&xptdk=b858b3cf-3b92-4e58-ad7e-04c7f0160606,商品規格分類蝦皮購物美妝保健香水、香氛香水、香精品牌MONTBLANC萬寶龍性別女性香水濃度EDT、淡香水質地噴霧商品數量19出貨地臺北市大同區商品詳情香調:東方花香調,前調:粉紅月桂樹、紅醋栗,中調:玫瑰、蓮花、仙楂果,後調:琥珀、香草、麝香
MONT BLANC  傳奇經典男性淡香水4.5ml全新 現貨$190 - $240已售出 8高雄市鹽埕區找相似,https://shopee.tw//MONT-BLANC-傳奇經典男性淡香水4.5ml全新-現貨-i.412345.3079107?sp_atk=368af5b6-c6e9-4184-b7a2-8955ba53432e&xptdk=368af5b6-c6e9-4184-b7a2-8955ba53432e,,前味:佛手柑、薄荷、莞荽,中味:肉桂、天竺葵、薰衣草、茉莉,後味:檀香、香草、岩蘭草、橡苔
MONTBLANC 萬寶龍 星際旅者男性淡香水 75ml【娜娜OUTLET】Starwalker 情人節禮物 送禮 禮物$999已售出 1臺中市大里區找相似,https://shopee.tw//MONTBLANC-萬寶龍-星際旅者男性淡香水-75ml【娜娜OUTLET】Starwalker-情人節禮物-送禮-禮物-i.10797580.4468213395?sp_atk=267e86b9-533e-4a7e-b958-d1e26f8672d8&xptdk=267e86b9-533e-4a7e-b958-d1e26f8672d8,,前調:粉紅胡椒、茴香、薑,中調:檀香、雪松,後調:麝香、琥珀
"蝦皮優選~歐巴&歐尼~MONTBLANC 萬寶龍 海洋之心 淡香水 30ml 50ml 75ml$1,199 - $1,499已售出 1新北市三重區找相似",https://shopee.tw//~歐巴-歐尼~MONTBLANC-萬寶龍-海洋之心-淡香水-30ml-50ml-75ml-i.7520398.2911946356?sp_atk=d9b2e9fe-538c-4afd-b142-969756ff14ce&xptdk=d9b2e9fe-538c-4afd-b142-969756ff14ce,商品規格分類蝦皮購物美妝保健香水、香氛香水、香精性別女性香水濃度EDP、香水質地噴霧商品數量3出貨地新北市三重區商品詳情香調:花果清新調,前味:綠色柑橘、紫蘿蘭葉、白桃、荔枝,中味:玫瑰花束、木蘭花,後味:雪松、安息香、麝香
"蝦皮優選【公司貨】Montblanc萬寶龍 傳奇白朗峰男仕淡香水 | 達菲斯香水 美材 附發票$900 - $1,380臺中市南區找相似",https://shopee.tw//【公司貨】Montblanc萬寶龍-傳奇白朗峰男仕淡香水-達菲斯香水-美材-附發票-i.352300614.8135568300?sp_atk=38c30c5d-f395-4b39-9f0d-44ab629e73e0&xptdk=38c30c5d-f395-4b39-9f0d-44ab629e73e0,,前味:粉紅胡椒、佛手柑、葡萄柚,中味:荳蔻、薰衣草,後味:橡苔、白麝香、喀什米爾木
蝦皮優選香妮💋Mont blanc 萬寶龍 Presence 星辰 男性淡香水 75ml/【TESTER包裝】♫$860已售出 4高雄市路竹區找相似,https://shopee.tw//香妮💋Mont-blanc-萬寶龍-Presence-星辰-男性淡香水-75ml-【TESTER包裝】♫-i.131326797.2682287768?sp_atk=a2d45e10-2af4-4844-929d-35c249a2fbe6&xptdk=a2d45e10-2af4-4844-929d-35c249a2fbe6,,前味:小荳蔻、肉桂、佛手柑、薑,中味:鼠尾草、天芥菜花、蘋果,後味:琥珀、頓加豆、柚木、檀香、白麝香
"【Mont Blanc】萬寶龍 星際旅者 男性淡香水 75ml「加州歐美服飾-高雄」$1,300已售出 13高雄市鳳山區找相似",https://shopee.tw//【Mont-Blanc】萬寶龍-星際旅者-男性淡香水-75ml「加州歐美服飾-高雄」-i.6865051.160436174?sp_atk=f7453d65-5045-49ac-a131-bea4fa306252&xptdk=f7453d65-5045-49ac-a131-bea4fa306252,,前調:佛手柑、柑橘、青竹,中調:欖香脂、南薑、肉豆蔻,後調:雪松木、檀香木、白麝香、琥珀
"蝦皮優選【公司貨】MONTBLANC 萬寶龍探尋旅者男性淡香精 100ml Tester 環保包裝 | 8DAILY香水美材批發$1,200已售出 3苗栗縣頭份市找相似",https://shopee.tw//【公司貨】MONTBLANC-萬寶龍探尋旅者男性淡香精-100ml-Tester-環保包裝-8DAILY香水美材批發-i.1454108.15447525305?sp_atk=f0ae9014-9b78-42c8-b8a1-04cf6e3eec73&xptdk=f0ae9014-9b78-42c8-b8a1-04cf6e3eec73,,前味:佛手柑,中味:香根草,後味:廣藿香
蝦皮優選《試香》Montblanc Legend Spirit 萬寶龍傳奇白朗峰男性淡香水 試香紙$35 - $99已售出 13新北市汐止區找相似,https://shopee.tw//《試香》Montblanc-Legend-Spirit-萬寶龍傳奇白朗峰男性淡香水-試香紙-i.1559866.6187171279?sp_atk=e6f70116-90dc-4e5d-b9e8-41af7f862c90&xptdk=e6f70116-90dc-4e5d-b9e8-41af7f862c90,香調:木質芳香香調,"前味:粉紅胡椒,佛手柑,葡萄柚","中味:豆蔻,薰衣草","後味:橡苔,白麝香,喀什米爾木"
"Montblanc Lady Emblem L`Eau萬寶龍海洋之心女性淡香水30ML/50ML/75ML""公司貨""$1,450 - $1,800已售出 1找相似",https://shopee.tw//Montblanc-Lady-Emblem-L-Eau萬寶龍海洋之心女性淡香水30ML-50ML-75ML-公司貨--i.267136267.4040634490?sp_atk=414c08fc-d429-412d-b564-e5f9829eb1b9&xptdk=414c08fc-d429-412d-b564-e5f9829eb1b9,香調:花果清新調,前味:綠色柑橘、紫蘿蘭葉、白桃、荔枝,中味:玫瑰花束、木蘭花,後味:雪松、安息香、麝香
"MONTBLANC 萬寶龍傳奇白朗峰男性淡香水50ml$1,600已售出 4新北市新店區找相似",https://shopee.tw//MONTBLANC-萬寶龍傳奇白朗峰男性淡香水50ml-i.5485615.13714669846?sp_atk=64216713-f044-4f48-a430-8f9987238077&xptdk=64216713-f044-4f48-a430-8f9987238077,商品規格分類蝦皮購物美妝保健香水、香氛香水、香精品牌MONTBLANC萬寶龍性別男性香水濃度EDT、淡香水質地噴霧商品數量8出貨地新北市新店區商品詳情香調:柑橘調,前味:粉紅胡椒、佛手柑、葡萄柚,中味:荳蔻、薰衣草,後味:橡苔、白麝香、喀什米爾木
"【MONTBLANC 萬寶龍】傳奇經典男性淡香水30、50、100ml 台南5顏6色香水化妝品保養品$1,050 - $1,550已售出 8臺南市中西區找相似",https://shopee.tw//【MONTBLANC-萬寶龍】傳奇經典男性淡香水30、50、100ml-台南5顏6色香水化妝品保養品-i.251069550.7034171131?sp_atk=40e81eac-6952-4462-bd26-0b14b7da57fd&xptdk=40e81eac-6952-4462-bd26-0b14b7da57fd,香調:柑苔調,前味:薰衣草、佛手柑、山胡椒,中味:橡苔、PomaroseTM、天竺葵,後味:東加豆、檀香
蝦皮優選~歐巴&歐尼~Mont Blanc 萬寶龍 傳奇經典男性淡香水 4.5ml$170已售出 29新北市三重區找相似,https://shopee.tw//~歐巴-歐尼~Mont-Blanc-萬寶龍-傳奇經典男性淡香水-4.5ml-i.7520398.2779033869?sp_atk=ee04b0ec-32fc-4e21-b116-9e9e26ba7564&xptdk=ee04b0ec-32fc-4e21-b116-9e9e26ba7564,商品規格分類蝦皮購物美妝保健香水、香氛精油、試管小香與其他性別男性香水濃度EDT、淡香水質地其他商品數量3出貨地新北市三重區商品詳情香調:柑苔調,前味:薰衣草、山胡椒、卡拉布里亞佛手柑,中味:橡苔、玫瑰花、蘋果、天竺葵,後味:東加豆、檀香
"現貨 經典優雅💕 MONTBLANC Legend 萬寶龍 傳奇經典 男性淡香水 30ml 50ml 100ml 💯正品$1,120已售出 2桃園市中壢區找相似",https://shopee.tw//現貨-經典優雅💕-MONTBLANC-Legend-萬寶龍-傳奇經典-男性淡香水-30ml-50ml-100ml-💯正品-i.14197764.5386555460?sp_atk=4f15ea89-08d8-4fb1-ad9f-d69a3d654dc0&xptdk=4f15ea89-08d8-4fb1-ad9f-d69a3d654dc0,,前味:薰衣草、山胡椒、佛手柑,中味:橡苔、玫瑰花、蘋果、天竺葵,後味:東加豆、檀香
"Mont Blanc 萬寶龍 傳奇經典男性淡香水 100ML【UR8D】滿額折$30$1,499已售出 15新北市蘆洲區找相似",https://shopee.tw//Mont-Blanc-萬寶龍-傳奇經典男性淡香水-100ML【UR8D】-i.1372830.1299062768?sp_atk=4b4dbeca-aa5f-4e09-b035-60ccd727d297&xptdk=4b4dbeca-aa5f-4e09-b035-60ccd727d297,,前調:薰衣草、佛手柑、山胡椒,中調:橡苔、PomaroseTM、天竺葵,後調:東加豆、檀香
蝦皮優選MONT BLANC萬寶龍 傳奇白朗峰 男性淡香水 4.5ml/小香水$200已售出 17新北市林口區找相似,https://shopee.tw//MONT-BLANC萬寶龍-傳奇白朗峰-男性淡香水-4.5ml-小香水-i.243811.16186963?sp_atk=4e7b8906-00a4-486e-8d1d-4ad945e86263&xptdk=4e7b8906-00a4-486e-8d1d-4ad945e86263,,前調:佛手柑、粉紅胡椒、葡萄柚,中調:豆蔻、薰衣草,後調:橡苔、白麝香、喀什米爾木
現貨🔥Montblanc 萬寶龍探尋旅者男性淡香精 小鐵盒$399高雄市楠梓區找相似,https://shopee.tw//現貨🔥Montblanc-萬寶龍探尋旅者男性淡香精-小鐵盒-i.68997768.11528359635?sp_atk=771a90aa-113d-407a-917f-0634eb0e690d&xptdk=771a90aa-113d-407a-917f-0634eb0e690d,香調:木質調、皮革香調,前調:義大利柑橘、佛手柑,中調:海地箱根草,後調:帶有皮革與可可香的特製廣藿香
"<麻吉小舖>Mont Blanc LEGEND 萬寶龍 傳奇經典 男性淡香水  100ml .TESTER$1,130已售出 1新北市新莊區找相似",https://shopee.tw//-麻吉小舖-Mont-Blanc-LEGEND-萬寶龍-傳奇經典-男性淡香水-100ml-.TESTER-i.8092927.2179052709?sp_atk=c6fe92d2-6d67-43fd-b6fa-43487cc4a34f&xptdk=c6fe92d2-6d67-43fd-b6fa-43487cc4a34f,商品規格分類蝦皮購物美妝保養香水、香氛品牌MONTBLANC萬寶龍性別男性香水濃度EDT、淡香水質地噴霧商品數量2出貨地新北市新莊區商品詳情香調:薰苔調,前味:山胡椒、卡拉布里亞佛手柑、薰衣草,中味:天竺葵、玫瑰花、橡苔、蘋果,後味:東加豆、檀香
"MONT BLANC 萬寶龍 LEGEND 傳奇經典 男性淡香水100ml ☆MUSE 愛美神☆$1,149已售出 2臺北市大同區找相似",https://shopee.tw//MONT-BLANC-萬寶龍-LEGEND-傳奇經典-男性淡香水100ml-☆MUSE-愛美神☆-i.2140077.367969257?sp_atk=d620987d-21f0-4f39-b4cb-197d2c288a83&xptdk=d620987d-21f0-4f39-b4cb-197d2c288a83,香調:薰苔調,"前味:山胡椒,卡不埋亞佛手柑,薰衣草","中味:天竺葵,玫瑰花,橡苔,蘋果","後味:東加豆,檀香"
"【現貨原廠正品】MONTBLANC 萬寶龍 海洋之心女性淡香水 30ML 75ML 海洋之心 EDT 香水 淡香水 女香$1,000 - $1,850已售出 1臺中市潭子區找相似",https://shopee.tw//【現貨原廠正品】MONTBLANC-萬寶龍-海洋之心女性淡香水-30ML-75ML-海洋之心-EDT-香水-淡香水-女香-i.477179618.8772419716?sp_atk=afb3f1a8-cc78-4c66-a181-a4a7d37c3c48&xptdk=afb3f1a8-cc78-4c66-a181-a4a7d37c3c48,🔹香調:花果清新調,🔹前調:綠色柑橘、紫羅蘭葉、白桃、荔枝,🔹中調:玫瑰花束、木蘭花,🔹後調:雪松、安息香、麝香
H.T香氛🔮Mercedes Benz 賓士爵色佳人女性淡香水 7ML$390高雄市湖內區找相似,https://shopee.tw//H.T香氛🔮Mercedes-Benz-賓士爵色佳人女性淡香水-7ML-i.5639691.11829720590?sp_atk=c14a2048-8ff8-4f06-8385-f4d830a0ddc4&xptdk=c14a2048-8ff8-4f06-8385-f4d830a0ddc4,,前味:西洋梨、黑醋栗葉、梔子花,中味:茉莉、橙花,後味:喀什米爾木、檀木、麝香、香草
【金萊美】MONTBLANC 萬寶龍星辰女性淡香水 分裝試管 針管 2.5ML$55 - $95已售出 9彰化縣員林市找相似,https://shopee.tw//【金萊美】MONTBLANC-萬寶龍星辰女性淡香水-分裝試管-針管-2.5ML-i.117900058.2005112749?sp_atk=964a7ade-51b1-4dbb-bb77-7b90057810d3&xptdk=964a7ade-51b1-4dbb-bb77-7b90057810d3,,"前味:風信子,香橙,粉紅胡椒","中味:仙客來,茉莉,鈴蘭,桃花心木","後味:花梨木,鳶尾花,香草,麝香"
蝦皮優選Montblanc 萬寶龍 傳奇經典男性淡香水 5ML/10ML分裝香水 柑苔調$70 - $176已售出 7新北市永和區找相似,https://shopee.tw//Montblanc-萬寶龍-傳奇經典男性淡香水-5ML-10ML分裝香水-柑苔調-i.40382526.1504879939?sp_atk=761cfd86-d2a6-4335-b3f6-d47eb6fdf50a&xptdk=761cfd86-d2a6-4335-b3f6-d47eb6fdf50a,商品規格分類蝦皮購物美妝保健香水、香氛香水、香精品牌MONTBLANC萬寶龍性別男性香水濃度EDT、淡香水質地噴霧商品數量24出貨地新北市永和區商品詳情香調:柑苔調,前味:薰衣草、山胡椒、卡拉布里亞佛手柑,中味:橡苔、玫瑰花、蘋果、天竺葵,後味:東加豆、檀香
"Montblanc Legend 傳奇至尊 男性淡香精 100ML/50ml◐香水綁馬尾◐$1,049 - $1,449已售出 3臺北市大同區找相似",https://shopee.tw//Montblanc-Legend-傳奇至尊-男性淡香精-100ML-50ml◐香水綁馬尾◐-i.2002627.4570875883?sp_atk=f019e65f-bfc3-4200-9676-f5637175a25d&xptdk=f019e65f-bfc3-4200-9676-f5637175a25d,香調:木質花香調、皮革香調,前味:佛手柑、紫羅蘭,中味:木質調、茉莉、木蘭花,後味:橡苔、皮革
🔥現貨🔥MONTBLANC 萬寶龍探尋藍海男性淡香精 針管/試管香水 2ml 隨貨附發票 夢鹿$75臺北市大安區找相似,https://shopee.tw//🔥現貨🔥MONTBLANC-萬寶龍探尋藍海男性淡香精-針管-試管香水-2ml-隨貨附發票-夢鹿-i.74574358.11070505160?sp_atk=65c50446-49f6-4968-ba00-3136f9d2052f&xptdk=65c50446-49f6-4968-ba00-3136f9d2052f,香調:柑橘調、海洋清新調,前味:檸檬、佛手柑、粉紅胡椒,中味:海洋基調、紫羅蘭葉、龍涎香,後味:廣藿香、東加豆、皮革
"蝦皮購物
MONTBLANC 萬寶龍 香水迷你瓶多款可選[傳奇經典/傳奇紳夜男仕/EMBLEM 男性/傳奇白朗峰]任選$180 - $200已售出 11嘉義市東區找相似",https://shopee.tw//蝦皮購物-MONTBLANC-萬寶龍-香水迷你瓶多款可選-傳奇經典-傳奇紳夜男仕-EMBLEM-男性-傳奇白朗峰-任選-i.66292659.5032645180?sp_atk=678f4b5a-2465-4bbf-ad2c-808e79f2e827&xptdk=678f4b5a-2465-4bbf-ad2c-808e79f2e827,,前味:薰衣草、山胡椒、卡拉布里亞佛手柑中味:橡苔、玫瑰花、蘋果、天竺葵,中味:荳蔻、薰衣草,後味:東加豆、檀香
Montblanc Individuel 萬寶龍 獨白 男性淡香水$850 - $999已售出 4找相似,https://shopee.tw//Montblanc-Individuel-萬寶龍-獨白-男性淡香水-i.2761441.12580926?sp_atk=9fe4f73e-65d9-44df-b191-0f28461f5676&xptdk=9fe4f73e-65d9-44df-b191-0f28461f5676,香調:清新東方花香調,前味:佛手柑、鳳梨、圓柏漿果、胡荽草、肉桂、薄荷、迷迭相、薰衣草,中味:天竺葵、茉莉、橙花、紫羅蘭,後味:廣藿香、鳶尾草、檞苔、巧可力、頓加豆、檀香、麝香、香
"【圓融文具小妹】萬寶龍 MONT BLANC LEGEND 經典傳奇 男性 香水 50ml 法國製$1,540已售出 8臺南市南區找相似",https://shopee.tw//【圓融文具小妹】萬寶龍-MONT-BLANC-LEGEND-經典傳奇-男性-香水-50ml-法國製-i.5975006.297209707?sp_atk=408377a1-5c86-4222-96e5-f35cbb41783e&xptdk=408377a1-5c86-4222-96e5-f35cbb41783e,香調:薰苔調,前味:山胡椒、卡拉布里亞佛手柑、薰衣草,中味:天竺葵、玫瑰花、橡苔、蘋果,後味:東加豆、檀香
【MONTBLANC】萬寶龍 探尋旅者 白朗峰 男生 針管香精 針管香水「加州歐美服飾－高雄」$50 - $70已售出 29高雄市鳳山區找相似,https://shopee.tw//【MONTBLANC】萬寶龍-探尋旅者-白朗峰-男生-針管香精-針管香水「加州歐美服飾－高雄」-i.6865051.2616786012?sp_atk=dc17d731-9a89-4ed0-8c6c-af29bd60bd61&xptdk=dc17d731-9a89-4ed0-8c6c-af29bd60bd61,香調:柑橘調,前味:粉紅胡椒、佛手柑、葡萄柚,中味:荳蔻、薰衣草,後味:橡苔、白麝香、喀什米爾木
蝦皮優選MONT BLANC萬寶龍 萬寶龍男性淡香水4.5ml+傳奇白朗峰4.5ml/小香水$388已售出 13新北市林口區找相似,https://shopee.tw//MONT-BLANC萬寶龍-萬寶龍男性淡香水4.5ml-傳奇白朗峰4.5ml-小香水-i.243811.16186966?sp_atk=acdf39fb-6a62-4139-a372-ef6f137debe9&xptdk=acdf39fb-6a62-4139-a372-ef6f137debe9,,前調:佛手柑、粉紅胡椒、葡萄柚,中調:豆蔻、薰衣草,後調:橡苔、白麝香、喀什米爾木
新上市 萬寶龍 MONT BLANC EXPLORER 探尋旅者 香水 4.5ml木質皮革芳香調 另有售大香水$200已售出 33高雄市新興區找相似,https://shopee.tw//新上市-萬寶龍-MONT-BLANC-EXPLORER-探尋旅者-香水-4.5ml木質皮革芳香調-另有售大香水-i.737461.2111723485?sp_atk=82b1c6ce-c57e-4a27-aebf-65eb0e7a382c&xptdk=82b1c6ce-c57e-4a27-aebf-65eb0e7a382c,,前味:佛手柑,中味:香根草,後味:廣藿香
蝦皮優選☆MOMO小屋☆ MONTBLANC Individuel 萬寶龍 獨白 男性淡香水 75ml$960已售出 3臺北市萬華區找相似,https://shopee.tw//☆MOMO小屋☆-MONTBLANC-Individuel-萬寶龍-獨白-男性淡香水-75ml-i.2919063.24198590?sp_atk=857f3166-98d3-4d9f-8ad6-b05a83ae6ef1&xptdk=857f3166-98d3-4d9f-8ad6-b05a83ae6ef1,,"前味:佛手柑,肉桂","中味:天竺葵,紫羅蘭,橙花,茉莉","後味:麝香,琥珀"
"岡山戀香水~Montblanc 萬寶龍 Signature 永恆之名女仕淡香精90ml~優惠價:2470元$2,470高雄市岡山區找相似",https://shopee.tw//岡山戀香水~Montblanc-萬寶龍-Signature-永恆之名女仕淡香精90ml~優惠價-2470元-i.7874151.6768959845?sp_atk=40373da9-dfd9-4723-985b-8b40088bdebb&xptdk=40373da9-dfd9-4723-985b-8b40088bdebb,香調:東方花香調,前味:柑橘、蘭花、牡丹,中味:香草、木蘭、依蘭依蘭,後味:白麝香、琥珀
"萬寶龍 MONTBLANC 傳奇經典淡香水 100ML【岡山真愛香水化妝品批發館】$1,320已售出 4高雄市岡山區找相似",https://shopee.tw//萬寶龍-MONTBLANC-傳奇經典淡香水-100ML【岡山真愛香水化妝品批發館】-i.7840444.51833932?sp_atk=56dbe43e-adf9-402b-a277-5a2ae715c93a&xptdk=56dbe43e-adf9-402b-a277-5a2ae715c93a,香調:柑苔調,前調:薰衣草、山胡椒、卡拉布里亞佛手柑,中調:橡苔、玫瑰花、蘋果、天竺葵,後調:東加豆、檀香
"💯正品 MONT BLANC萬寶龍 Starwalker星際旅者男性淡香水 男香【髮拉麗香水美妝x現貨供應中】$980 - $1,170已售出 20新北市新莊區找相似",https://shopee.tw//💯正品-MONT-BLANC萬寶龍-Starwalker星際旅者男性淡香水-男香【髮拉麗香水美妝x現貨供應中】-i.4019111.2522285807?sp_atk=6955dd08-07b3-4863-a363-f9afe6e5c327&xptdk=6955dd08-07b3-4863-a363-f9afe6e5c327,,前味:粉紅胡椒、茴香、薑,中味:檀香、雪松,後味:麝香、琥珀
"香水💕💕 Mont Blanc Individuelle 萬寶龍絕代風華女性香水 75ml$1,860高雄市新興區找相似",https://shopee.tw//香水💕💕-Mont-Blanc-Individuelle-萬寶龍絕代風華女性香水-75ml-i.190487112.6018595337?sp_atk=3e5591d3-82b2-4278-896f-354eec56355d&xptdk=3e5591d3-82b2-4278-896f-354eec56355d,商品規格分類蝦皮購物美妝保健香水、香氛香水、香精品牌MONTBLANC萬寶龍性別女性香水濃度EDP、香水質地噴霧商品數量6出貨地高雄市新興區商品詳情香調:東方花香調,前味:粉紅月桂樹、紅醋栗,中味:玫瑰、蓮花、仙楂果,後味:廣藿香、麝香、琥珀、香草
【艾莉❤美妝小鋪】Mont Blanc Emblem 萬寶龍 獨白 男性淡香水 75ml<313-476$999已售出 3臺北市中正區找相似,https://shopee.tw//【艾莉❤美妝小鋪】Mont-Blanc-Emblem-萬寶龍-獨白-男性淡香水-75ml-313-476-i.2298919.1317032411?sp_atk=24518b2d-7d11-46fe-824c-ffc6d8c23790&xptdk=24518b2d-7d11-46fe-824c-ffc6d8c23790,,"前味:山胡椒,卡不里亞佛手柑,薰衣草","中味:天竺葵,玫瑰花,橡苔,蘋果","後味:東加豆,檀香"
"【CAROL】Montblanc 萬寶龍傳奇白朗峰男性淡香水100ml$1,199已售出 1臺北市大同區找相似",https://shopee.tw//【CAROL】Montblanc-萬寶龍傳奇白朗峰男性淡香水100ml-i.484653339.5396492893?sp_atk=56ab1831-70d6-423a-816b-3f2da64d0ec2&xptdk=56ab1831-70d6-423a-816b-3f2da64d0ec2,商品規格分類蝦皮購物美妝保健香水、香氛香水、香精品牌MONTBLANC萬寶龍性別男性香水濃度EDT、淡香水質地噴霧商品數量0出貨地臺北市大同區商品詳情香調:柑橘調,前味:粉紅胡椒、佛手柑、葡萄柚,中味:荳蔻、薰衣草,後味:橡苔、白麝香、喀什米爾木
"MONTBLANC 萬寶龍 EMBLEM 同名 男性淡香水 100ml$1,050臺中市大雅區找相似",https://shopee.tw//MONTBLANC-萬寶龍-EMBLEM-同名-男性淡香水-100ml-i.190270774.10188336422?sp_atk=92b761a7-14d4-4770-a7ec-63ed6d0cf8a0&xptdk=92b761a7-14d4-4770-a7ec-63ed6d0cf8a0,商品規格分類蝦皮購物美妝保養香水、香氛品牌MONTBLANC萬寶龍性別男性香水濃度EDT、淡香水質地噴霧商品數量1出貨地臺中市大雅區商品詳情香調:木質調,前味:柚子、鼠尾草,中味:肉桂葉、紫羅蘭葉,後味:薰草豆、珍貴木質香
"波妮小舖♥️ MontBlanc Emblem 萬寶龍 海洋之心 女性淡香水 30ml / 50ml / 75ml$1,050 - $1,499新北市新店區找相似",https://shopee.tw//波妮小舖♥️-MontBlanc-Emblem-萬寶龍-海洋之心-女性淡香水-30ml-50ml-75ml-i.298950974.8037713059?sp_atk=b0734677-db35-4c2c-84f7-e616c67aaa00&xptdk=b0734677-db35-4c2c-84f7-e616c67aaa00,,商品規格分類蝦皮購物美妝保健香水、香氛精油、試管小香與其他品牌MONTBLANC萬寶龍性別女性香水濃度EDT、淡香水商品數量100出貨地新北市新店區商品詳情前調:綠色柑橘、紫蘿蘭葉、白桃、荔枝,中調:玫瑰花束、木蘭花,後調:雪松、安息香、麝香
